"route_label";"direction_id";"stop_sequence";"stop_name";"stop_lat";"stop_lon"
"007";1;25;"Southbound Main St @ Powell St";49.282713;-123.099741
"007";1;26;"Southbound Main St @ E Hastings St";49.28081;-123.099812
"007";1;27;"Westbound E Pender St @ Main St";49.280463;-123.100688
"007";1;28;"Westbound W Pender St @ Carrall St";49.280707;-123.104998
"007";1;29;"Westbound W Pender St @ Abbott St";49.28129;-123.108213
"007";1;30;"Westbound W Pender St @ Hamilton St";49.282472;-123.11137
"007";1;31;"Westbound W Pender St @ Seymour St";49.283818;-123.113429
"007";1;32;"Southbound Granville St @ W Pender St";49.284039;-123.115939
"007";1;33;"Southbound Granville St @ W Georgia St";49.28266;-123.117951
"007";1;34;"Southbound Granville St @ Robson St";49.28172;-123.119373
"007";1;35;"Southbound Granville St @ Nelson St";49.278877;-123.123712
"007";1;36;"Southbound Granville St @ Davie St";49.276786;-123.126905
"007";1;37;"Southbound Granville St @ Drake St";49.275854;-123.128375
"007";1;38;"Westbound W 5th Ave Offramp @ Granville St";49.266915;-123.139663
"007";1;39;"Westbound W 4th Ave @ Fir St";49.268039;-123.141569
"007";1;40;"Westbound W 4th Ave @ Burrard St";49.268093;-123.14645
"007";1;41;"Westbound W 4th Ave @ Maple St";49.268169;-123.150944
"007";1;42;"Westbound W 4th Ave @ Yew St";49.268242;-123.155847
"007";1;43;"Westbound W 4th Ave @ Balsam St";49.26833;-123.160246
"007";1;44;"Westbound W 4th Ave @ Trafalgar St";49.268401;-123.164962
"007";1;45;"Westbound W 4th Ave @ Macdonald St";49.268459;-123.168863
"007";1;46;"Westbound W 4th Ave @ Balaclava St";49.268528;-123.174217
"007";1;47;"Westbound W 4th Ave @ Blenheim St";49.268578;-123.178075
"007";1;48;"Westbound W 4th Ave @ Collingwood St";49.268649;-123.182096
"007";1;49;"Southbound Alma St @ W 4th Ave";49.268214;-123.18585
"007";1;50;"Southbound Alma St @ W 6th Ave";49.266642;-123.185897
"007";1;51;"Southbound Alma St @ W 10 Ave";49.263217;-123.186038
"007";1;52;"Southbound Alma St @ W 12 Ave";49.261219;-123.186053
"007";1;53;"Southbound Dunbar Diversion @ W 14 Ave";49.259981;-123.184374
"007";1;54;"Southbound Dunbar St @ W 15 Ave";49.258657;-123.184116
"007";1;55;"Southbound Dunbar St @ W 17 Ave";49.257067;-123.185245
"007";1;56;"Southbound Dunbar St @ W 21 Ave";49.253446;-123.18526
"007";1;57;"Southbound Dunbar St @ W King Edward Ave";49.249684;-123.185302
"007";1;58;"Southbound Dunbar St @ W 27 Ave";49.247813;-123.185322
"007";1;59;"Southbound Dunbar St @ W 29 Ave";49.245928;-123.185332
"007";1;60;"Southbound Dunbar St @ W 31 Ave";49.243962;-123.185351
"007";1;61;"Southbound Dunbar St @ W 33 Ave";49.242056;-123.185368
"007";1;62;"Southbound Dunbar St @ W 35 Ave";49.240149;-123.185397
"007";1;63;"Southbound Dunbar St @ W 37 Ave";49.238349;-123.185425
"007";1;64;"Southbound Dunbar St @ W 39 Ave";49.236105;-123.18543
"007";1;65;"Dunbar Loop @ Bay 1";49.234424;-123.185469
"007";1;66;"Dunbar Loop @ Bay 2";49.234661;-123.185757
"008";0;1;"Waterfront Station @ Bay 3";49.284786;-123.111191
"008";0;2;"Eastbound W Cordova St @ Homer St";49.283719;-123.10959
"008";0;3;"Eastbound W Cordova St @ Carrall St";49.282442;-123.104634
"008";0;4;"Eastbound E Cordova St @ Columbia St";49.282264;-123.101644
"008";0;5;"Southbound Main St @ E Hastings St";49.28081;-123.099812
"008";0;6;"Southbound Main St @ Keefer St";49.279029;-123.099896
"008";0;7;"Southbound Main St @ National Ave";49.274506;-123.100141
"008";0;8;"Main Street-Science World Station @ Bay 1";49.273072;-123.100189
"008";0;9;"Southbound Main St @ Switchmen St";49.270621;-123.100821
"008";0;10;"Southbound Main St @ E 2nd Ave";49.268688;-123.100898
"008";0;11;"Southbound Main St @ E 5th Ave";49.266106;-123.100973
"008";0;12;"Eastbound Kingsway @ Main St";49.263792;-123.100509
"008";0;13;"Eastbound E Broadway @ Kingsway";49.262719;-123.098055
"008";0;14;"Eastbound E Broadway @ Prince Edward St";49.262454;-123.095524
"008";0;15;"Eastbound E Broadway @ St. George St";49.262402;-123.092514
"008";0;16;"Southbound Fraser St @ E Broadway";49.262021;-123.089232
"008";0;17;"Southbound Fraser St @ E 11 Ave";49.26032;-123.089275
"008";0;18;"Southbound Fraser St @ E 13 Ave";49.258479;-123.089284
"008";0;19;"Southbound Fraser St @ E 16 Ave";49.256115;-123.090057
"008";0;20;"Southbound Fraser St @ E 19 Ave";49.253864;-123.090092
"008";0;21;"Southbound Fraser St @ E 21 Ave";49.25162;-123.090186
"008";0;22;"Southbound Fraser St @ E 23 Ave";49.249808;-123.090246
"008";0;23;"Southbound Fraser St @ E King Edward Ave";49.248306;-123.090273
"008";0;24;"Southbound Fraser St @ E 27 Ave";49.246305;-123.090308
"008";0;25;"Southbound Fraser St @ E 29 Ave";49.244247;-123.090388
"008";0;26;"Southbound Fraser St @ E 31 Ave";49.242261;-123.090417
"008";0;27;"Southbound Fraser St @ E 33 Ave";49.239976;-123.090476
"008";0;28;"Southbound Fraser St @ E 35 Ave";49.238045;-123.090514
"008";0;29;"Southbound Fraser St @ E 37 Ave";49.236049;-123.090613
"008";0;30;"Southbound Fraser St @ E 39 Ave";49.234521;-123.090651
"008";0;31;"Southbound Fraser St @ E 41 Ave";49.232476;-123.090717
"008";0;32;"Southbound Fraser St @ E 43 Ave";49.230719;-123.090713
"008";0;33;"Southbound Fraser St @ E 45 Ave";49.228897;-123.090762
"008";0;34;"Southbound Fraser St @ E 47 Ave";49.227099;-123.090813
"008";0;35;"Southbound Fraser St @ E 49 Ave";49.225133;-123.090918
"008";0;36;"Southbound Fraser St @ E 51 Ave";49.223292;-123.090958
"008";0;37;"Southbound Fraser St @ E 53 Ave";49.22148;-123.091
"008";0;38;"Southbound Fraser St @ E 55 Ave";49.219642;-123.091056
"008";0;39;"Southbound Fraser St @ E 57 Ave";49.217937;-123.091092
"008";0;40;"Southbound Fraser St @ E 59 Ave";49.216234;-123.091124
"008";0;41;"Southbound Fraser St @ E 61 Ave";49.214571;-123.091155
"008";0;42;"Southbound Fraser St @ E 63 Ave";49.212749;-123.091181
"008";0;43;"Southbound Fraser St @ E 65 Ave";49.211508;-123.091218
"008";1;1;"Southbound Fraser St @ SE Marine Dr";49.211303;-123.091221
"008";1;2;"Northbound Fraser St @ E 65 Ave";49.212147;-123.090933
"008";1;3;"Northbound Fraser St @ E 62 Ave";49.214241;-123.090903
"008";1;4;"Northbound Fraser St @ E 60 Ave";49.215947;-123.090881
"008";1;5;"Northbound Fraser St @ E 56 Ave";49.219428;-123.090815
"008";1;6;"Northbound Fraser St @ E 54 Ave";49.22126;-123.090756
"008";1;7;"Northbound Fraser St @ E 52 Ave";49.223033;-123.090707
"008";1;8;"Northbound Fraser St @ E 49 Ave";49.225766;-123.090643
"008";1;9;"Northbound Fraser St @ E 47 Ave";49.227632;-123.090596
"008";1;10;"Northbound Fraser St @ E 45 Ave";49.229442;-123.090556
"008";1;11;"Northbound Fraser St @ E 43 Ave";49.231265;-123.0905
"008";1;12;"Northbound Fraser St @ E 41 Ave";49.232426;-123.090467
"008";1;13;"Northbound Fraser St @ E 39 Ave";49.235102;-123.090364
"008";1;14;"Northbound Fraser St @ E 37 Ave";49.236772;-123.090324
"008";1;15;"Northbound Fraser St @ E 35 Ave";49.23862;-123.090274
"008";1;16;"Northbound Fraser St @ E 33 Ave";49.240627;-123.09022
"008";1;17;"Northbound Fraser St @ E 31 Ave";49.242872;-123.090196
"008";1;18;"Northbound Fraser St @ E 28 Ave";49.245869;-123.090107
"008";1;19;"Northbound Fraser St @ E King Edward Ave";49.248973;-123.089998
"008";1;20;"Northbound Fraser St @ E 22 Ave";49.251282;-123.089924
"008";1;21;"Northbound Fraser St @ E 19 Ave";49.253502;-123.08986
"008";1;22;"Northbound Fraser St @ E 17 Ave";49.255774;-123.089737
"008";1;23;"Northbound Fraser St @ E 14 Ave";49.258292;-123.089096
"008";1;24;"Northbound Fraser St @ E 12 Ave";49.260077;-123.089055
"008";1;25;"Northbound Fraser St @ E 10 Ave";49.261837;-123.08903
"008";1;26;"Westbound E Broadway @ Fraser St";49.262593;-123.09009
"008";1;27;"Westbound E Broadway @ St. George St";49.262598;-123.093535
"008";1;28;"Westbound E Broadway @ Prince Edward St";49.262835;-123.096513
"008";1;29;"Westbound Kingsway @ E Broadway";49.263296;-123.099681
"008";1;30;"Northbound Main St @ E 6th Ave";49.265339;-123.100685
"008";1;31;"Northbound Main St @ E 5th Ave";49.266719;-123.100662
"008";1;32;"Northbound Main St @ E 2nd Ave";49.269455;-123.100505
"008";1;33;"Main Street-Science World Station @ Bay 2";49.273395;-123.099831
"008";1;34;"Northbound Main St @ National Ave";49.275321;-123.099748
"008";1;35;"Northbound Main St @ E Georgia St";49.278968;-123.099607
"008";1;36;"Westbound E Hastings St @ Main St";49.28144;-123.1003
"008";1;37;"Westbound W Hastings St @ Carrall St";49.281733;-123.105366
"008";1;38;"Westbound W Hastings St @ Abbott St";49.282221;-123.108043
"008";1;39;"Westbound W Hastings St @ Hamilton St";49.283085;-123.110279
"008";1;40;"Westbound W Hastings St @ Richards St";49.284435;-123.112367
"008";1;41;"Waterfront Station @ Bay 3";49.284786;-123.111191
"009";0;1;"W 10 Ave @ Fir St";49.262724;-123.14034
"009";0;2;"Eastbound W Broadway @ Fir St";49.263525;-123.140516
"009";0;3;"Eastbound W Broadway @ Hemlock St";49.263445;-123.134487
"009";0;4;"Eastbound W Broadway @ Alder St";49.263381;-123.130979
"009";0;5;"Eastbound W Broadway @ Spruce St";49.263296;-123.128317
"009";0;6;"Eastbound W Broadway @ Willow St";49.26323;-123.121293
"009";0;7;"Eastbound W Broadway @ Ash St";49.263125;-123.11569
"009";0;8;"Eastbound W Broadway @ Columbia St";49.26302;-123.10905
"009";0;9;"Eastbound W Broadway @ Ontario St";49.262944;-123.105734
"009";0;10;"Eastbound E Broadway @ Main St";49.262801;-123.10042
"009";0;11;"Eastbound E Broadway @ Kingsway";49.262719;-123.098055
"009";0;12;"Eastbound E Broadway @ Prince Edward St";49.262454;-123.095524
"009";0;13;"Eastbound E Broadway @ St. George St";49.262402;-123.092514
"009";0;14;"Eastbound E Broadway  @ Fraser St";49.26236;-123.088379
"009";0;15;"Eastbound E Broadway @ St. Catherines St";49.262351;-123.084744
"009";0;16;"Eastbound E Broadway @ Glen Dr";49.262322;-123.080869
"009";0;17;"Eastbound E Broadway @ Clark Dr";49.262269;-123.076797
"009";0;18;"Eastbound E Broadway @ Woodland Dr";49.262258;-123.073194
"009";0;19;"Commercial-Broadway Station @ Bay 1";49.262213;-123.068963
"009";0;20;"Eastbound E Broadway @ Victoria Dr";49.262171;-123.065398
"009";0;21;"Eastbound E Broadway @ Lakewood Dr";49.262171;-123.061609
"009";0;22;"Eastbound E Broadway @ Nanaimo St";49.261889;-123.055558
"009";0;23;"Eastbound E Broadway @ Penticton St";49.261916;-123.051333
"009";0;24;"Eastbound E Broadway @ Slocan St";49.261917;-123.049151
"009";0;25;"Eastbound E Broadway @ Kaslo St";49.261906;-123.046541
"009";0;26;"Eastbound E Broadway @ Renfrew St";49.261812;-123.043749
"009";0;27;"Eastbound E Broadway @ Nootka St";49.261793;-123.039755
"009";0;28;"Eastbound E Broadway @ Lillooet St";49.261818;-123.037407
"009";0;29;"Eastbound E Broadway @ Rupert St";49.261781;-123.033192
"009";0;30;"Eastbound Lougheed Hwy @ Skeena St";49.263759;-123.027828
"009";0;31;"Lougheed Hwy @ Boundary Loop";49.265467;-123.024843
"009";1;1;"Lougheed Hwy @ Boundary Loop";49.265467;-123.024843
"009";1;2;"Westbound Lougheed Hwy @ Skeena St";49.263328;-123.028889
"009";1;3;"Westbound E Broadway @ Cassiar St";49.262053;-123.031548
"009";1;4;"Westbound E Broadway @ Rupert St";49.262009;-123.034312
"009";1;5;"Westbound E Broadway @ Windermere St";49.261989;-123.037125
"009";1;6;"Westbound E Broadway @ Lillooet St";49.262004;-123.039504
"009";1;7;"Westbound E Broadway @ Renfrew St";49.262097;-123.044962
"009";1;8;"Westbound E Broadway @ Slocan St";49.262111;-123.050045
"009";1;9;"Westbound E Broadway @ Penticton St";49.262111;-123.051889
"009";1;10;"Westbound E Broadway @ Kamloops St";49.262127;-123.055187
"009";1;11;"Westbound E Broadway @ Nanaimo St";49.26234;-123.057336
"009";1;12;"Westbound E Broadway @ Lakewood Dr";49.262356;-123.062394
"009";1;13;"Westbound E Broadway @ Semlin Dr";49.262384;-123.064374
"009";1;14;"Commercial-Broadway Station @ Bay 4";49.262426;-123.069432
"009";1;15;"Westbound E Broadway @ Woodland Dr";49.262447;-123.074067
"009";1;16;"Westbound E Broadway @ McLean Dr";49.262487;-123.07607
"009";1;17;"Westbound E Broadway @ Clark Dr";49.262499;-123.078554
"009";1;18;"Westbound E Broadway @ Glen Dr";49.262497;-123.080761
"009";1;19;"Westbound E Broadway @ Windsor St";49.262532;-123.083724
"009";1;20;"Westbound E Broadway @ Prince Albert St";49.262579;-123.087643
"009";1;21;"Westbound E Broadway @ Fraser St";49.262593;-123.09009
"009";1;22;"Westbound E Broadway @ St. George St";49.262598;-123.093535
"009";1;23;"Westbound E Broadway @ Prince Edward St";49.262835;-123.096513
"009";1;24;"Westbound W Broadway @ Ontario St";49.263101;-123.105291
"009";1;25;"Westbound W Broadway @ Columbia St";49.263212;-123.109868
"009";1;26;"Westbound W Broadway @ Ash St";49.26336;-123.118098
"009";1;27;"Westbound W Broadway @ Heather St";49.263401;-123.120227
"009";1;28;"Westbound W Broadway @ Willow St";49.263437;-123.12286
"009";1;29;"Westbound W Broadway @ Spruce St";49.26354;-123.129369
"009";1;30;"Westbound W Broadway @ Alder St";49.263576;-123.131742
"009";1;31;"Westbound W Broadway @ Hemlock St";49.263652;-123.134884
"009";1;32;"Westbound W Broadway @ Granville St";49.263732;-123.140158
"009";1;33;"Westbound W Broadway @ Pine St";49.263769;-123.143781
"009";1;34;"Westbound W Broadway @ Burrard St";49.263829;-123.146302
"009";1;35;"Westbound W Broadway @ Yew St";49.263962;-123.155724
"009";1;36;"Westbound W Broadway @ Balsam St";49.264051;-123.160487
"009";1;37;"Westbound W Broadway @ Trafalgar St";49.264113;-123.165212
"009";1;38;"Westbound W Broadway @ Macdonald St";49.264174;-123.168896
"009";1;39;"Westbound W Broadway @ Bayswater St";49.264221;-123.171711
"009";1;40;"Westbound W Broadway @ Balaclava St";49.264241;-123.174408
"009";1;41;"Westbound W Broadway @ Blenheim St";49.264311;-123.178243
"009";1;42;"Westbound W Broadway @ Collingwood St";49.264377;-123.182257
"009";1;43;"Southbound Alma St @ W 10 Ave";49.26367;-123.186028
"010";0;1;"Marine Drive Station @ Bay 1";49.209087;-123.116823
"010";0;2;"Westbound SW Marine Dr @ Ash St";49.209141;-123.119749
"010";0;3;"Westbound SW Marine Dr @ Heather St";49.207414;-123.123941
"010";0;4;"Westbound SW Marine Dr @ Laurel St";49.206184;-123.126813
"010";0;5;"Westbound SW Marine Dr @ Oak St";49.20453;-123.131063
"010";0;6;"Marpole Loop @ Bay 4";49.20366;-123.135845
"010";0;7;"Westbound SW Marine Dr @ Granville St";49.205047;-123.139869
"010";0;8;"Northbound Granville St @ W 71 Ave";49.207431;-123.1404
"010";0;9;"Northbound Granville St @ W 70 Ave";49.208885;-123.14035
"010";0;10;"Northbound Granville St @ W 67 Ave";49.211168;-123.140317
"010";0;11;"Northbound Granville St @ W 64 Ave";49.213461;-123.140233
"010";0;12;"Northbound Granville St @ W 62 Ave";49.215299;-123.140165
"010";0;13;"Northbound Granville St @ Park Dr";49.217685;-123.140092
"010";0;14;"Northbound Granville St @ W 57 Ave";49.219694;-123.14
"010";0;15;"Northbound Granville St @ W 53 Ave";49.222949;-123.139886
"010";0;16;"Northbound Granville St @ W 49 Ave";49.227422;-123.139703
"010";0;17;"Northbound Granville St @ W 45 Ave";49.23093;-123.139594
"010";0;18;"Northbound Granville St @ W 41 Ave";49.234888;-123.139463
"010";0;19;"Northbound Granville St @ W 37 Ave";49.238311;-123.139327
"010";0;20;"Northbound Granville St @ W 33rd Ave";49.242211;-123.139199
"010";0;21;"Northbound Granville St @ N Connaught Dr";49.245722;-123.139081
"010";0;22;"Northbound Granville St @ Nanton Ave";49.24769;-123.139023
"010";0;23;"Northbound Granville St @ W King Edward Ave";49.250127;-123.138924
"010";0;24;"Northbound Granville St @ Balfour Ave";49.252263;-123.138834
"010";0;25;"Northbound Granville St @ Matthews Ave";49.253467;-123.138804
"010";0;26;"Northbound Granville St @ W 16 Ave";49.257367;-123.138663
"010";0;27;"Northbound Granville St @ W 13th Ave";49.260169;-123.138574
"010";0;28;"Northbound Granville St @ W 10 Ave";49.2631;-123.138458
"010";0;29;"Northbound Granville St @ W 7th Ave";49.265651;-123.138349
"010";0;30;"Northbound Granville St @ W 5th Ave";49.267439;-123.138273
"010";0;31;"Northbound Granville St @ Drake St";49.276487;-123.127092
"010";0;32;"Northbound Granville St @ Davie St";49.277584;-123.125372
"010";0;33;"Northbound Granville St @ Smithe St";49.280784;-123.120537
"010";0;34;"Northbound Granville St @ W Georgia St";49.282317;-123.118291
"010";0;35;"Northbound Granville St @ Dunsmuir St";49.283461;-123.116549
"010";0;36;"Northbound Granville St @ W Pender St";49.284493;-123.114994
"010";0;37;"Northbound Granville St @ W Hastings St";49.285553;-123.11335
"010";0;38;"Waterfront Station @ Bay 3";49.284786;-123.111191
"010";0;39;"Southbound Richards St @ W Hastings St";49.283796;-123.11242
"010";1;1;"Southbound Richards St @ W Hastings St";49.283796;-123.11242
"010";1;2;"Westbound W Pender St @ Seymour St";49.283818;-123.113429
"010";1;3;"Southbound Granville St @ W Pender St";49.284039;-123.115939
"010";1;4;"Southbound Granville St @ W Georgia St";49.28266;-123.117951
"010";1;5;"Southbound Granville St @ Robson St";49.28172;-123.119373
"010";1;6;"Southbound Granville St @ Nelson St";49.278877;-123.123712
"010";1;7;"Southbound Granville St @ Davie St";49.276786;-123.126905
"010";1;8;"Southbound Granville St @ Drake St";49.275854;-123.128375
"010";1;9;"Southbound Granville St @ W 5th Ave";49.266704;-123.138572
"010";1;10;"Southbound Granville St @ W Broadway";49.263012;-123.138725
"010";1;11;"Southbound Granville St @ W 13 Ave";49.259524;-123.138834
"010";1;12;"Southbound Granville St @ W 16th Ave";49.25737;-123.138944
"010";1;13;"Southbound Granville St @ Angus Dr";49.254178;-123.13903
"010";1;14;"Southbound Granville St @ Balfour Ave";49.251607;-123.139145
"010";1;15;"Southbound Granville St @ W King Edward Ave";49.248838;-123.139224
"010";1;16;"Southbound Granville St @ Nanton Ave";49.247111;-123.139289
"010";1;17;"Southbound Granville St @ N Connaught Dr";49.244793;-123.139357
"010";1;18;"Southbound Granville St @ W 33 Ave";49.241525;-123.139454
"010";1;19;"Southbound Granville St @ W 37 Ave";49.237706;-123.139593
"010";1;20;"Southbound Granville St @ W 41 Ave";49.233799;-123.139775
"010";1;21;"Southbound Granville St @ W 45 Ave";49.230974;-123.139847
"010";1;22;"Southbound Granville St @ W 49 Ave";49.226415;-123.139991
"010";1;23;"Southbound Granville St @ W 52 Ave";49.223822;-123.140097
"010";1;24;"Southbound Granville St @ W 54 Ave";49.221382;-123.140195
"010";1;25;"Southbound Granville St @ W 57 Ave";49.218967;-123.140294
"010";1;26;"Southbound Granville St @ W 59 Ave";49.217067;-123.140361
"010";1;27;"Southbound Granville St @ W 63 Ave";49.213531;-123.140485
"010";1;28;"Southbound Granville St @ W 68 Ave";49.210199;-123.140613
"010";1;29;"Southbound Granville St @ W 70 Ave";49.20811;-123.140711
"010";1;30;"Southbound Granville St @ SW Marine Dr";49.205733;-123.140764
"010";1;31;"Eastbound SW Marine Dr @ Hudson St";49.20317;-123.135556
"010";1;32;"Marpole Loop @ Bay 2";49.20325;-123.132871
"010";1;33;"Eastbound SW Marine Dr @ Oak St";49.204348;-123.130671
"010";1;34;"Eastbound SW Marine Dr @ Heather St";49.207179;-123.123861
"010";1;35;"Eastbound SW Marine Dr @ Ash St";49.209394;-123.118587
"010";1;36;"Marine Drive Station @ Bay 2";49.209383;-123.116116
"014";0;1;"UBC Exchange @ Bay 10";49.26581;-123.248129
"014";0;2;"Eastbound University Blvd @ Allison Rd";49.266827;-123.241849
"014";0;3;"Eastbound University Blvd @ Acadia Rd";49.266503;-123.237822
"014";0;4;"Eastbound University Blvd @ 5300 Block";49.265812;-123.236036
"014";0;5;"Eastbound University Blvd @ 5100 Block";49.263486;-123.229095
"014";0;6;"Eastbound W 10 Ave @ Blanca St";49.263836;-123.214641
"014";0;7;"Eastbound W 10 Ave @ Tolmie St";49.263797;-123.211277
"014";0;8;"Eastbound W 10 Ave @ Sasamat St";49.263764;-123.208525
"014";0;9;"Eastbound W 10 Ave @ Trimble St";49.263689;-123.205581
"014";0;10;"Eastbound W 10 Ave @ Discovery St";49.263657;-123.202595
